Tram/Red-High_1_20110605.fits	04/06/2011	12:00:00	05/06/2011	11:59:59
Tram/Red-High_1_20110606.fits	05/06/2011	12:00:00	06/06/2011	11:59:59
Tram/Red-High_1_20110607.fits	06/06/2011	12:00:00	07/06/2011	11:59:59
Tram/Red-High_1_20110608.fits	07/06/2011	12:00:00	08/06/2011	11:59:59
Tram/Red-High_1_20110609.fits	08/06/2011	12:00:00	09/06/2011	11:59:59
Tram/Red-High_1_20110610.fits	09/06/2011	12:00:00	10/06/2011	11:59:59
Tram/Red-High_1_20110611.fits	10/06/2011	12:00:00	11/06/2011	11:59:59
Tram/Red-High_1_20110612.fits	11/06/2011	12:00:00	12/06/2011	11:59:59
Tram/Red-High_1_20110613.fits	12/06/2011	12:00:00	13/06/2011	11:59:59
Tram/Red-High_1_20110614.fits	13/06/2011	12:00:00	16/06/2011	11:59:59
Tram/Red-High_1_20110617.fits	16/06/2011	12:00:00	17/06/2011	11:59:59
Tram/Red-High_1_20110618.fits	17/06/2011	12:00:00	18/06/2011	11:59:59
Tram/Red-High_1_20110619.fits	18/06/2011	12:00:00	19/06/2011	11:59:59
Tram/Red-High_1_20110620.fits	19/06/2011	12:00:00	20/06/2011	11:59:59
Tram/Red-High_1_20110621.fits	20/06/2011	12:00:00	22/06/2011	11:59:59
Tram/Red-High_1_20110623.fits	22/06/2011	12:00:00	23/06/2011	11:59:59
Tram/Red-High_1_20110624.fits	23/06/2011	12:00:00	24/06/2011	11:59:59
Tram/Red-High_1_20110625.fits	24/06/2011	12:00:00	25/06/2011	11:59:59
Tram/Red-High_1_20110626.fits	25/06/2011	12:00:00	26/06/2011	11:59:59
Tram/Red-High_1_20110627.fits	26/06/2011	12:00:00	27/06/2011	11:59:59
Tram/Red-High_1_20110628.fits	27/06/2011	12:00:00	28/06/2011	11:59:59
Tram/Red-High_1_20110629.fits	28/06/2011	12:00:00	29/06/2011	11:59:59
Tram/Red-High_1_20110630.fits	29/06/2011	12:00:00	30/06/2011	11:59:59
Tram/Red-High_1_20110701.fits	30/06/2011	12:00:00	01/07/2011	11:59:59
Tram/Red-High_1_20110702.fits	01/07/2011	12:00:00	03/07/2011	11:59:59
Tram/Red-High_1_20110704.fits	03/07/2011	12:00:00	04/07/2011	11:59:59
Tram/Red-High_1_20110705.fits	04/07/2011	12:00:00	05/07/2011	11:59:59
Tram/Red-High_1_20110706.fits	05/07/2011	12:00:00	06/07/2011	11:59:59
Tram/Red-High_1_20110707.fits	06/07/2011	12:00:00	07/07/2011	11:59:59
Tram/Red-High_1_20110708.fits	07/07/2011	12:00:00	08/07/2011	11:59:59
Tram/Red-High_1_20110709.fits	08/07/2011	12:00:00	09/07/2011	11:59:59
Tram/Red-High_1_20110710.fits	09/07/2011	12:00:00	10/07/2011	11:59:59
Tram/Red-High_1_20110711.fits	10/07/2011	12:00:00	11/07/2011	11:59:59
Tram/Red-High_1_20110712.fits	11/07/2011	12:00:00	12/07/2011	11:59:59
Tram/Red-High_1_20110713.fits	12/07/2011	12:00:00	13/07/2011	11:59:59
Tram/Red-High_1_20110714.fits	13/07/2011	12:00:00	14/07/2011	11:59:59
Tram/Red-High_1_20110715.fits	14/07/2011	12:00:00	15/07/2011	11:59:59
Tram/Red-High_1_20110716.fits	15/07/2011	12:00:00	16/07/2011	11:59:59
Tram/Red-High_1_20110717.fits	16/07/2011	12:00:00	17/07/2011	11:59:59
Tram/Red-High_1_20110718.fits	17/07/2011	12:00:00	18/07/2011	11:59:59
Tram/Red-High_1_20110719.fits	18/07/2011	12:00:00	19/07/2011	11:59:59
Tram/Red-High_1_20110720.fits	19/07/2011	12:00:00	20/07/2011	11:59:59
Tram/Red-High_1_20110721.fits	20/07/2011	12:00:00	21/07/2011	11:59:59
Tram/Red-High_1_20110722.fits	21/07/2011	12:00:00	22/07/2011	11:59:59
Tram/Red-High_1_20110723.fits	22/07/2011	12:00:00	23/07/2011	11:59:59
Tram/Red-High_1_20110724.fits	23/07/2011	12:00:00	24/07/2011	11:59:59
Tram/Red-High_1_20110725.fits	24/07/2011	12:00:00	28/07/2011	11:59:59
Tram/Red-High_1_20110729.fits	28/07/2011	12:00:00	31/07/2011	11:59:59
Tram/Red-High_1_20110801.fits	31/07/2011	12:00:00	02/08/2011	11:59:59
Tram/Red-High_1_20110803.fits	02/08/2011	12:00:00	03/08/2011	11:59:59
Tram/Red-High_1_20110804.fits	03/08/2011	12:00:00	04/08/2011	11:59:59
Tram/Red-High_1_20110805.fits	04/08/2011	12:00:00	05/08/2011	11:59:59
Tram/Red-High_1_20110806.fits	05/08/2011	12:00:00	06/08/2011	11:59:59
Tram/Red-High_1_20110807.fits	06/08/2011	12:00:00	07/08/2011	11:59:59
Tram/Red-High_1_20110808.fits	07/08/2011	12:00:00	08/08/2011	11:59:59
Tram/Red-High_1_20110809.fits	08/08/2011	12:00:00	10/08/2011	11:59:59
Tram/Red-High_1_20110811.fits	10/08/2011	12:00:00	11/08/2011	11:59:59
Tram/Red-High_1_20110812.fits	11/08/2011	12:00:00	12/08/2011	11:59:59
Tram/Red-High_1_20110813.fits	12/08/2011	12:00:00	13/08/2011	11:59:59
Tram/Red-High_1_20110814.fits	13/08/2011	12:00:00	14/08/2011	11:59:59
Tram/Red-High_1_20110815.fits	14/08/2011	12:00:00	16/08/2011	11:59:59
Tram/Red-High_1_20110817.fits	16/08/2011	12:00:00	17/08/2011	11:59:59
Tram/Red-High_1_20110818.fits	17/08/2011	12:00:00	18/08/2011	11:59:59
Tram/Red-High_1_20110819.fits	18/08/2011	12:00:00	19/08/2011	11:59:59
Tram/Red-High_1_20110820.fits	19/08/2011	12:00:00	20/08/2011	11:59:59
Tram/Red-High_1_20110821.fits	20/08/2011	12:00:00	21/08/2011	11:59:59
Tram/Red-High_1_20110822.fits	21/08/2011	12:00:00	22/08/2011	11:59:59
Tram/Red-High_1_20110823.fits	22/08/2011	12:00:00	23/08/2011	11:59:59
Tram/Red-High_1_20110824.fits	23/08/2011	12:00:00	26/08/2011	11:59:59
Tram/Red-High_1_20110827.fits	26/08/2011	12:00:00	27/08/2011	11:59:59
Tram/Red-High_1_20110828.fits	27/08/2011	12:00:00	28/08/2011	11:59:59
Tram/Red-High_1_20110829.fits	28/08/2011	12:00:00	29/08/2011	11:59:59
Tram/Red-High_1_20110830.fits	29/08/2011	12:00:00	30/08/2011	11:59:59
Tram/Red-High_1_20110831.fits	30/08/2011	12:00:00	31/08/2011	11:59:59
Tram/Red-High_1_20110901.fits	31/08/2011	12:00:00	01/09/2011	11:59:59
Tram/Red-High_1_20110902.fits	01/09/2011	12:00:00	02/09/2011	11:59:59
Tram/Red-High_1_20110903.fits	02/09/2011	12:00:00	03/09/2011	11:59:59
Tram/Red-High_1_20110904.fits	03/09/2011	12:00:00	04/09/2011	11:59:59
Tram/Red-High_1_20110905.fits	04/09/2011	12:00:00	05/09/2011	11:59:59
Tram/Red-High_1_20110906.fits	05/09/2011	12:00:00	06/09/2011	11:59:59
Tram/Red-High_1_20110907.fits	06/09/2011	12:00:00	07/09/2011	11:59:59
Tram/Red-High_1_20110908.fits	07/09/2011	12:00:00	08/09/2011	11:59:59
Tram/Red-High_1_20110909.fits	08/09/2011	12:00:00	10/09/2011	11:59:59
Tram/Red-High_1_20110911.fits	10/09/2011	12:00:00	11/09/2011	11:59:59
Tram/Red-High_1_20110912.fits	11/09/2011	12:00:00	12/09/2011	11:59:59
Tram/Red-High_1_20110913.fits	12/09/2011	12:00:00	13/09/2011	11:59:59
Tram/Red-High_1_20110914.fits	13/09/2011	12:00:00	14/09/2011	11:59:59
